label,split,q1,q2,q3,q4,calibration_selected_start,calibration_selection_loss,calibration_candidate_q_dispersion,calibration_inner_selection_used,calibration_refinement_used,calibration_fit_rows,calibration_selection_rows,calibration_extra_candidate_available,calibration_selected_extra_candidate,capacity_cycle1,early_fade_rate,response_cycle1,response_cycle10,response_cycle20,response_cycle28,prior_weight,dataset,seed
B0007,meta_fit,-0.1273415386676788,0.0080386325716972,-0.2886288464069366,0.3500163555145263,2.0,0.0019711623899638,0.1336017400026321,1.0,1.0,37.0,13.0,0.0,0.0,1.971962571144104,0.0036133660469204,1.971962571144104,1.9394422769546509,1.9125094413757324,1.8698046207427976,0.1,nasa_battery_capacity_reviewer_clean_inner0,0
B0025,meta_fit,-0.351188987493515,0.6794173717498779,-0.1244314163923263,0.6778562664985657,0.0,0.0011861056555062,0.2129727900028228,0.0,0.0,8.0,8.0,0.0,0.0,1.9144270420074463,0.0056991446763277,1.9144270420074463,1.863134741783142,1.8353275060653689,1.8314133882522583,0.1,nasa_battery_capacity_reviewer_clean_inner0,0
B0028,meta_fit,-0.2878151834011078,-0.0112370802089571,-0.2116434276103973,0.1319392472505569,1.0,0.0005519824917428,0.1724987030029297,0.0,0.0,8.0,8.0,0.0,0.0,1.9775348901748655,0.0038280221633613,1.9775348901748655,1.9430826902389529,1.8931034803390503,1.8590372800827024,0.1,nasa_battery_capacity_reviewer_clean_inner0,0
B0029,meta_fit,-0.3210020363330841,-0.5790805816650391,-0.4194460809230804,0.144568845629692,2.0,0.0180038940161466,0.3940717875957489,0.0,0.0,12.0,12.0,0.0,0.0,1.974897503852844,0.0011061429977416,1.974897503852844,1.964942216873169,1.9649842977523804,1.945492386817932,0.1,nasa_battery_capacity_reviewer_clean_inner0,0
B0031,meta_fit,-0.2499456107616424,0.0051217381842434,-0.2686161994934082,0.1833626627922058,2.0,0.017684755846858,0.6761376857757568,0.0,0.0,12.0,12.0,0.0,0.0,1.994777798652649,0.0041594635695219,1.994777798652649,1.9573426246643064,1.9072906970977783,1.8717470169067385,0.1,nasa_battery_capacity_reviewer_clean_inner0,0
B0033,meta_fit,0.011728398501873,0.1495763212442398,0.1721770465373993,0.1179214715957641,1.0,0.1156288757920265,0.0205165538936853,1.0,1.0,42.0,15.0,0.0,0.0,1.571347713470459,-0.0103687839582562,1.571347713470459,1.664666771888733,1.7192589044570925,1.7163492441177368,0.1,nasa_battery_capacity_reviewer_clean_inner0,0
B0040,meta_fit,0.3137702047824859,-0.2486595660448074,0.0741052329540252,-0.2920151054859161,2.0,0.0110213719308376,0.1681027114391327,0.0,0.0,14.0,14.0,0.0,0.0,1.2153277397155762,-0.0201380774378776,1.2153277397155762,1.3965704441070557,1.466630458831787,1.483018398284912,0.1,nasa_battery_capacity_reviewer_clean_inner0,0
B0006,meta_fit,-0.1497004926204681,0.0964697375893592,-0.3870530426502228,0.2548115849494934,2.0,0.0199737884104251,0.0025374733377248,1.0,1.0,37.0,13.0,0.0,0.0,2.0150864124298096,0.0062498385086655,2.0150864124298096,1.958837866783142,1.911453366279602,1.8794255256652832,1.0,nasa_battery_capacity_reviewer_clean_inner0,0
B0007,meta_fit,-0.1411385834217071,0.0554204508662223,-0.3098495900630951,0.2235957086086273,2.0,0.0019378998549655,0.1771140992641449,1.0,1.0,37.0,13.0,0.0,0.0,1.9741389751434328,0.0045078727416694,1.9741389751434328,1.9335681200027464,1.8890397548675537,1.8522441387176516,1.0,nasa_battery_capacity_reviewer_clean_inner0,0
B0025,meta_fit,-0.4162845313549042,0.2056954503059387,-0.2350813895463943,0.3688132166862488,3.0,0.0010977996280416,0.2361057549715042,0.0,0.0,8.0,8.0,0.0,0.0,2.027374267578125,0.0064762434922158,2.027374267578125,1.969088077545166,1.9151127338409424,1.881929993629456,1.0,nasa_battery_capacity_reviewer_clean_inner0,0
B0028,meta_fit,-0.2991769909858703,-0.0094298515468835,-0.2131932079792022,0.123497188091278,1.0,0.0005670908722095,0.1594249904155731,0.0,0.0,8.0,8.0,0.0,0.0,1.981070160865784,0.0042003788985311,1.981070160865784,1.943266749382019,1.894283413887024,1.8604058027267456,1.0,nasa_battery_capacity_reviewer_clean_inner0,0
B0029,meta_fit,-0.3161274790763855,0.0141275729984045,-0.2289591282606125,0.2047602385282516,3.0,0.0176651421934366,0.4471420645713806,0.0,0.0,12.0,12.0,0.0,0.0,2.0080275535583496,0.0051056677475571,2.0080275535583496,1.9620765447616575,1.910458207130432,1.8750784397125244,1.0,nasa_battery_capacity_reviewer_clean_inner0,0
B0031,meta_fit,-0.2503986656665802,0.0085203116759657,-0.2682833671569824,0.1849194169044494,2.0,0.0176989436149597,0.6390212178230286,0.0,0.0,12.0,12.0,0.0,0.0,1.9954826831817627,0.0042994418181478,1.9954826831817627,1.956787705421448,1.9068992137908936,1.8712791204452517,1.0,nasa_battery_capacity_reviewer_clean_inner0,0
B0033,meta_fit,0.011190433986485,0.1483894139528274,0.1715358644723892,0.1196149289608001,3.0,0.1160028427839279,0.1646633893251419,1.0,1.0,42.0,15.0,0.0,0.0,1.5727680921554563,-0.0103081464767456,1.5727680921554563,1.665541410446167,1.719974398612976,1.7168712615966797,1.0,nasa_battery_capacity_reviewer_clean_inner0,0
B0040,meta_fit,0.3051457703113556,-0.2453076392412185,0.104731447994709,-0.2599880993366241,2.0,0.0112004289403557,0.1470613926649093,0.0,0.0,14.0,14.0,0.0,0.0,1.2182955741882324,-0.020088592544198,1.2182955741882324,1.3990929126739502,1.474410057067871,1.4915581941604614,1.0,nasa_battery_capacity_reviewer_clean_inner0,0
B0006,meta_fit,-0.4444673955440521,-0.1556882560253143,-0.1894708722829818,-0.4177000522613525,2.0,0.0068952972069382,0.3680189251899719,1.0,1.0,37.0,13.0,0.0,0.0,2.030115842819214,0.0078366594389081,2.030115842819214,1.9595859050750728,1.9120869636535645,1.8793357610702517,0.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0007,meta_fit,-0.4249861538410187,-0.2442713528871536,-0.2314542829990387,-0.2627761960029602,2.0,0.0012574138818308,0.3224177062511444,1.0,1.0,37.0,13.0,0.0,0.0,2.025461912155152,0.0050916010513901,2.025461912155152,1.9796375036239624,1.9421967267990112,1.9341037273406985,0.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0025,meta_fit,-0.7002931237220764,-0.2833099961280823,-0.2941000163555145,-0.6585835814476013,0.0,0.0013523143716156,0.4316484928131103,0.0,0.0,8.0,8.0,0.0,0.0,2.1649186611175537,0.0075212847441434,2.1649186611175537,2.097227096557617,1.996581077575684,1.948513746261597,0.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0028,meta_fit,-0.2871563732624054,-0.2515746355056762,-0.1851650774478912,-0.2087630778551101,2.0,0.0005339663475751,0.2883991599082947,0.0,0.0,8.0,8.0,0.0,0.0,1.9360493421554563,0.0027430190239101,1.9360493421554563,1.911362171173096,1.8976929187774656,1.9029958248138428,0.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0029,meta_fit,-0.2786478698253631,-0.332333892583847,-0.0597777925431728,-0.3505711853504181,0.0,0.0181938186287879,0.3148685991764068,0.0,0.0,12.0,12.0,0.0,0.0,1.8632018566131592,-1.6689300537109375e-06,1.8632018566131592,1.8632168769836424,1.8605029582977293,1.853727102279663,0.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0031,meta_fit,-0.311676025390625,-0.3005257844924927,0.1223446875810623,-0.4304602742195129,3.0,0.0233073346316814,0.570187509059906,0.0,0.0,12.0,12.0,0.0,0.0,1.7640159130096436,-0.0013341506710276,1.7640159130096436,1.776023268699646,1.7608011960983276,1.733983278274536,0.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0033,meta_fit,-0.0063230376690626,-0.0455526635050773,0.1298833787441253,0.1915668398141861,0.0,0.1863685846328735,0.0124670015648007,1.0,1.0,42.0,15.0,0.0,0.0,1.5848853588104248,-0.0063262647017836,1.5848853588104248,1.6418217420578003,1.6802124977111816,1.6719844341278076,0.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0040,meta_fit,0.3173663318157196,0.2981531322002411,-0.2885842323303222,0.2657428085803985,2.0,0.0109941838309168,0.5305045247077942,0.0,0.0,14.0,14.0,0.0,0.0,1.605257272720337,-0.0040225852280855,1.605257272720337,1.6414605379104614,1.6482855081558228,1.6278889179229736,0.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0006,meta_fit,-0.4442089200019836,-0.1558404862880706,-0.18948295712471,-0.4179096221923828,2.0,0.006905136629939,0.3699038028717041,1.0,1.0,37.0,13.0,0.0,0.0,2.030061960220337,0.0078331232070922,2.030061960220337,1.9595638513565063,1.9120635986328125,1.8793437480926516,0.001,nasa_battery_capacity_reviewer_clean_inner0,1
B0007,meta_fit,-0.4248383045196533,-0.2443599700927734,-0.2314489632844925,-0.2627916634082794,2.0,0.0012573895510286,0.3224401772022247,1.0,1.0,37.0,13.0,0.0,0.0,2.025410413742065,0.0050898790359497,2.025410413742065,1.979601502418518,1.9421782493591309,1.9341179132461548,0.001,nasa_battery_capacity_reviewer_clean_inner0,1
B0025,meta_fit,-0.6994099020957947,-0.2830961942672729,-0.2941005825996399,-0.6586472392082214,0.0,0.0013518457999452,0.431391954421997,0.0,0.0,8.0,8.0,0.0,0.0,2.1647448539733887,0.0075266892090439,2.1647448539733887,2.0970046520233154,1.996464729309082,1.948364853858948,0.001,nasa_battery_capacity_reviewer_clean_inner0,1
B0028,meta_fit,-0.222745805978775,-0.231906771659851,-0.2481371909379959,-0.1160295531153678,3.0,0.0005410519079305,0.2782745659351349,0.0,0.0,8.0,8.0,0.0,0.0,1.9329512119293213,0.0017563767032697,1.9329512119293213,1.9171438217163088,1.9101861715316768,1.9140429496765137,0.001,nasa_battery_capacity_reviewer_clean_inner0,1
B0029,meta_fit,-0.2783567607402801,-0.3327088952064514,-0.0587969906628131,-0.3489884436130523,0.0,0.0181857328861951,0.3265138566493988,0.0,0.0,12.0,12.0,0.0,0.0,1.862524509429932,-1.9351640730747025e-05,1.862524509429932,1.862698674201965,1.8601776361465452,1.853420972824097,0.001,nasa_battery_capacity_reviewer_clean_inner0,1
B0031,meta_fit,-0.3113853335380554,-0.3007403016090393,0.1226604580879211,-0.4301579892635345,3.0,0.0233067031949758,0.5703998804092407,0.0,0.0,12.0,12.0,0.0,0.0,1.7635657787322998,-0.001351555227302,1.7635657787322998,1.775729775428772,1.7606154680252075,1.733774185180664,0.001,nasa_battery_capacity_reviewer_clean_inner0,1
B0033,meta_fit,-0.0072380369529128,-0.0474204085767269,0.1333019435405731,0.1994175314903259,2.0,0.1878854632377624,0.0223250351846218,1.0,1.0,42.0,15.0,0.0,0.0,1.58366060256958,-0.0062961047515273,1.58366060256958,1.6403255462646484,1.678091526031494,1.6716986894607544,0.001,nasa_battery_capacity_reviewer_clean_inner0,1
B0040,meta_fit,0.3186177909374237,0.2996500134468078,-0.2890071868896484,0.2644513249397278,2.0,0.0109861586242914,0.530762791633606,0.0,0.0,14.0,14.0,0.0,0.0,1.6038366556167605,-0.0040455926209688,1.6038366556167605,1.6402469873428345,1.6470447778701782,1.6266371011734009,0.001,nasa_battery_capacity_reviewer_clean_inner0,1
B0006,meta_fit,-0.4442259073257446,-0.1554024517536163,-0.1902947276830673,-0.418337345123291,0.0,0.0069532138295471,0.3672241866588592,1.0,1.0,37.0,13.0,0.0,0.0,2.030388355255127,0.0078447395935654,2.030388355255127,1.9597856998443604,1.9122921228408811,1.8794978857040403,0.01,nasa_battery_capacity_reviewer_clean_inner0,1
B0007,meta_fit,-0.4234887957572937,-0.244827389717102,-0.2315922379493713,-0.2634159028530121,2.0,0.0012601519702002,0.3220973014831543,1.0,1.0,37.0,13.0,0.0,0.0,2.02510666847229,0.0050891768187284,2.02510666847229,1.9793040752410889,1.9420101642608645,1.9342026710510252,0.01,nasa_battery_capacity_reviewer_clean_inner0,1
B0025,meta_fit,-0.6897468566894531,-0.2763421237468719,-0.2949940264225006,-0.6688050627708435,0.0,0.0013473414583131,0.4298947155475616,0.0,0.0,8.0,8.0,0.0,0.0,2.162766456604004,0.0077453982084989,2.162766456604004,2.093057870864868,1.9939630031585691,1.9454751014709477,0.01,nasa_battery_capacity_reviewer_clean_inner0,1
B0028,meta_fit,-0.2239238768815994,-0.2327830344438552,-0.2467188537120819,-0.11832295358181,3.0,0.0005412629689089,0.2774267196655273,0.0,0.0,8.0,8.0,0.0,0.0,1.9328585863113403,0.001774615724571,1.9328585863113403,1.916887044906616,1.9097718000411987,1.9138147830963133,0.01,nasa_battery_capacity_reviewer_clean_inner0,1
B0029,meta_fit,-0.2784768342971802,-0.3318464756011963,-0.0593603514134883,-0.3481659591197967,0.0,0.0181833431124687,0.3131704032421112,0.0,0.0,12.0,12.0,0.0,0.0,1.8629454374313357,3.5895241126127075e-06,1.8629454374313357,1.8629131317138672,1.860263109207153,1.853655219078064,0.01,nasa_battery_capacity_reviewer_clean_inner0,1
B0031,meta_fit,-0.3106079995632171,-0.3036117553710937,0.1179101690649986,-0.4264516234397888,3.0,0.0232900232076644,0.5665174722671509,0.0,0.0,12.0,12.0,0.0,0.0,1.7668064832687378,-0.0013690524501726,1.7668064832687378,1.7791279554367063,1.764725685119629,1.7381367683410645,0.01,nasa_battery_capacity_reviewer_clean_inner0,1
B0033,meta_fit,-0.0079132243990898,-0.0504826866090297,0.1320507228374481,0.1982944458723068,3.0,0.1881662011146545,0.0116051966324448,1.0,1.0,42.0,15.0,0.0,0.0,1.585724949836731,-0.0062693622894585,1.585724949836731,1.6421492099761963,1.679570198059082,1.6730666160583496,0.01,nasa_battery_capacity_reviewer_clean_inner0,1
B0040,meta_fit,0.3180232942104339,0.3017415404319763,-0.2857281565666199,0.2592393457889557,2.0,0.0109740206971764,0.5325717329978943,0.0,0.0,14.0,14.0,0.0,0.0,1.5999380350112915,-0.004116958938539,1.5999380350112915,1.636990666389465,1.643601894378662,1.6238456964492798,0.01,nasa_battery_capacity_reviewer_clean_inner0,1
B0006,meta_fit,-0.4446559846401214,-0.1516330540180206,-0.1904774606227874,-0.4104300737380981,3.0,0.0070092384703457,0.36836838722229,1.0,1.0,37.0,13.0,0.0,0.0,2.029980182647705,0.0079320007935166,2.029980182647705,1.958592176437378,1.9113030433654783,1.87982714176178,0.1,nasa_battery_capacity_reviewer_clean_inner0,1
B0007,meta_fit,-0.4168012738227844,-0.2455366551876068,-0.2331109344959259,-0.2698727548122406,2.0,0.001287420396693,0.3217196464538574,1.0,1.0,37.0,13.0,0.0,0.0,2.024040699005127,0.005115667823702,2.024040699005127,1.977999687194824,1.9411495923995967,1.9343268871307373,0.1,nasa_battery_capacity_reviewer_clean_inner0,1
B0025,meta_fit,-0.6023402214050293,-0.2180493175983429,-0.3011231422424316,-0.775579035282135,0.0,0.0013053574366495,0.4268687665462494,0.0,0.0,8.0,8.0,0.0,0.0,2.142691135406494,0.0095817781984806,2.142691135406494,2.056455135345459,1.9670121669769287,1.923539400100708,0.1,nasa_battery_capacity_reviewer_clean_inner0,1
B0028,meta_fit,-0.2445081919431686,-0.235141709446907,-0.2274324297904968,-0.1535692512989044,1.0,0.0005346375401131,0.1244011893868446,0.0,0.0,8.0,8.0,0.0,0.0,1.9344102144241333,0.0022503668442368,1.9344102144241333,1.914156913757324,1.904167890548706,1.909644603729248,0.1,nasa_battery_capacity_reviewer_clean_inner0,1
B0029,meta_fit,-0.2659468054771423,-0.3087293803691864,-0.1704357117414474,-0.3107043802738189,0.0,0.0182087142020463,0.3063119649887085,0.0,0.0,12.0,12.0,0.0,0.0,1.9148300886154173,0.0011739598121494,1.9148300886154173,1.9042644500732424,1.8970625400543213,1.90438973903656,0.1,nasa_battery_capacity_reviewer_clean_inner0,1
B0031,meta_fit,-0.3127064704895019,-0.2936949729919433,0.1027882099151611,-0.441093236207962,3.0,0.0233536250889301,0.5597705841064453,0.0,0.0,12.0,12.0,0.0,0.0,1.7805465459823608,-0.0008480946416966,1.7805465459823608,1.7881793975830078,1.7724134922027588,1.747672438621521,0.1,nasa_battery_capacity_reviewer_clean_inner0,1
B0033,meta_fit,-0.0061020110733807,-0.0445091091096401,0.133812204003334,0.1957310140132904,2.0,0.1872294396162033,0.0195869971066713,1.0,1.0,42.0,15.0,0.0,0.0,1.5815508365631104,-0.0063492455519735,1.5815508365631104,1.6386940479278564,1.677083969116211,1.6702419519424438,0.1,nasa_battery_capacity_reviewer_clean_inner0,1
B0040,meta_fit,0.3185623288154602,0.293209820985794,-0.2887999713420868,0.2673485875129699,2.0,0.0110205532982945,0.5829095244407654,0.0,0.0,14.0,14.0,0.0,0.0,1.607155203819275,-0.0040099089965224,1.607155203819275,1.643244385719299,1.6502807140350342,1.629766821861267,0.1,nasa_battery_capacity_reviewer_clean_inner0,1
B0006,meta_fit,-0.5294263362884521,0.0021527297794818,-0.2598823010921478,-0.2868208289146423,2.0,0.0092584397643804,0.3814623951911926,1.0,1.0,37.0,13.0,0.0,0.0,2.026796340942383,0.0080760847777128,2.026796340942383,1.9541115760803225,1.9018733501434328,1.8844115734100344,1.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0007,meta_fit,-0.4533786475658417,-0.3999095857143402,-0.1890588998794555,-0.0626699551939964,3.0,0.0015782319242134,0.3215813934803009,1.0,1.0,37.0,13.0,0.0,0.0,1.983983039855957,0.0018732813186943,1.983983039855957,1.9671235084533687,1.9533960819244385,1.958556652069092,1.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0025,meta_fit,-0.84330815076828,-0.2038640975952148,-0.3672557771205902,-0.4579721093177795,0.0,0.0013944882666692,0.4245875775814056,0.0,0.0,8.0,8.0,0.0,0.0,2.181065559387207,0.0077155698090791,2.181065559387207,2.11162543296814,2.0172359943389893,1.9852747917175293,1.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0028,meta_fit,-0.2170141339302063,-0.3374753594398498,-0.1951715350151062,-0.2815987169742584,1.0,0.0007003577775321,0.1309058666229248,0.0,0.0,8.0,8.0,0.0,0.0,1.902976870536804,0.0002824332914315,1.902976870536804,1.900434970855713,1.900644302368164,1.9108620882034304,1.0,nasa_battery_capacity_reviewer_clean_inner0,1
B0029,meta_fit,-0.2646205723285675,-0.3353734016418457,-0.1791447699069976,-0.2486129105091095,2.0,0.0180942267179489,0.2335317283868789,0.0,0.0,12.0,12.0,0.0,0.0,1.9155912399291992,0.0006672806339338,1.9155912399291992,1.90958571434021,1.9045698642730715,1.9147827625274656,1.0,nasa_battery_capacity_reviewer_clean_inner0,1
